file_path,file_name,format,width,height,aspect_ratio,file_size_bytes,page_or_component_uses,alt_texts,number_of_uses,public_route_count,unique_or_reused,is_category_fallback,used_in_open_graph,exact_duplicate_group,near_duplicate_groups,dominant_colours,palette_flags,status,phase_1_status,phase_1_note,topic_relevance,realism,colour_visual_interest,composition,technical_quality,brand_suitability,average_score,assessment_notes
public/images/guides/coffee-machine-formats-australia.webp,coffee-machine-formats-australia.webp,webp,1920,1080,1.7778,155892,"route /categories/kitchen/ [inline] alt=""Unbranded capsule, manual espresso and automatic coffee machines arranged with a grinder on a warm kitchen bench"" || route /guides/coffee-machine-types-australia/ [hero] alt=""Unbranded capsule, manual espresso and automatic coffee machines arranged with a grinder on a warm kitchen bench"" || route /guides/ [inline] alt=""Unbranded capsule, manual espresso and automatic coffee machines arranged with a grinder on a warm kitchen bench"" || source src/pages/guides/coffee-machine-types-australia/index.astro:54 [source_literal] alt=""Unbranded capsule, manual espresso and automatic coffee machines arranged with a grinder on a warm kitchen bench""","Unbranded capsule, manual espresso and automatic coffee machines arranged with a grinder on a warm kitchen bench",4,3,reused,False,False,,,#9a7e5b:24% | #4c3319:21% | #af9676:17% | #6e5635:17% | #89643d:12%,brown | warm_orange_grade,KEEP,FINAL KEEP,"Generated with the built-in image generator, reviewed at full resolution and checked in the central 1920 x 640 hero and 1120 x 1080 card crops. It replaces the permanently blocked coffee-machine-types-australia.webp file.",5,5,4,5,5,5,4.83,"Three distinct unbranded formats and a separate grinder remain legible in responsive crops. Controls are unlabelled, the portafilter and steam wand are coherent, and the scene reads as a practical kitchen comparison rather than a retail lineup."
public/images/guides/cookware-materials-australia.webp,cookware-materials-australia.webp,webp,1681,935,1.7979,197202,"route /categories/kitchen/ [inline] alt=""Stainless steel, cast iron, nonstick and carbon steel cookware arranged on a timber kitchen bench"" || route /guides/cookware-materials-compared/ [hero] alt=""Stainless steel, cast iron, nonstick and carbon steel cookware arranged on a timber kitchen bench"" || source src/pages/guides/cookware-materials-compared/index.astro:54 [source_literal] alt=""Stainless steel, cast iron, nonstick and carbon steel cookware arranged on a timber kitchen bench""","Stainless steel, cast iron, nonstick and carbon steel cookware arranged on a timber kitchen bench",3,2,reused,False,False,,,#1f1814:27% | #957b69:20% | #b7a092:17% | #674e3b:13% | #dcc1ae:12%,brown | warm_orange_grade,MINOR EDIT,MINOR EDIT PENDING,,5,4,3,4,4,4,4.0,The material differences are easy to compare and no branding is visible. A modest colour and exposure edit would reduce the dominant timber surface and make the cookware the clearer focus.
public/images/guides/cordless-vacuum-charging-storage-australia.webp,cordless-vacuum-charging-storage-australia.webp,webp,1920,1080,1.7778,232380,"route /categories/living-spaces/ [inline] alt=""An unbranded cordless stick vacuum and tools on a freestanding charging dock beside a rug and timber floor"" || route /guides/cordless-stick-vacuums-australia/ [hero] alt=""An unbranded cordless stick vacuum and tools on a freestanding charging dock beside a rug and timber floor"" || route /guides/ [inline] alt=""An unbranded cordless stick vacuum and tools on a freestanding charging dock beside a rug and timber floor"" || source src/pages/guides/cordless-stick-vacuums-australia/index.astro:54 [source_literal] alt=""An unbranded cordless stick vacuum and tools on a freestanding charging dock beside a rug and timber floor""",An unbranded cordless stick vacuum and tools on a freestanding charging dock beside a rug and timber floor,4,3,reused,False,False,,,#ddc8b3:21% | #9c754d:19% | #714d2b:18% | #ceb59a:17% | #b29270:14%,beige_or_cream | brown | warm_orange_grade,KEEP,FINAL KEEP,"Generated with the built-in image generator, reviewed at full resolution and checked in the central 1920 x 640 hero and 1120 x 1080 card crops. It replaces the permanently blocked cordless-stick-vacuums-australia.webp file.",5,5,4,5,5,5,4.83,"The complete unbranded vacuum, dock, two tools, rug transition and dock power route remain visible in hero and card crops. The charging lead connects only to the dock and no product marks or malformed joints are visible."
public/images/guides/dishwasher-sizes-australia.webp,dishwasher-sizes-australia.webp,webp,1536,1024,1.5,149832,"route /categories/kitchen/ [inline] alt=""An open stainless steel dishwasher installed below a kitchen bench showing racks, cabinetry and door clearance"" || route /guides/dishwasher-sizes-australia/ [hero] alt=""An open stainless steel dishwasher installed below a kitchen bench showing racks, cabinetry and door clearance"" || source src/pages/guides/dishwasher-sizes-australia/index.astro:54 [source_literal] alt=""An open stainless steel dishwasher installed below a kitchen bench showing racks, cabinetry and door clearance""","An open stainless steel dishwasher installed below a kitchen bench showing racks, cabinetry and door clearance",3,2,reused,False,False,,,#483a2b:20% | #b6ab9d:20% | #86755e:16% | #a3917b:15% | #d0cac0:14%,grey | beige_or_cream | brown,RECROP,RECROP COMPLETED,"The article header now uses object-position center 62% so the open door, lower rack and adjacent cabinetry survive the wide crop.",5,5,3,4,4,4,4.17,"A strong source image showing the open door, racks and adjacent cabinets. The 3:2 source is vertically cropped in the wide hero slot, which risks losing the foreground door-clearance information."
public/images/guides/dryer-types-australia.webp,dryer-types-australia.webp,webp,1608,978,1.6442,116822,"route /categories/laundry/ [inline] alt=""A front loading washer and dryer side by side in a practical Australian laundry with towels and clear floor space"" || route /guides/heat-pump-vs-condenser-vs-vented-dryers/ [hero] alt=""A front loading washer and dryer side by side in a practical Australian laundry with towels and clear floor space"" || source src/pages/guides/heat-pump-vs-condenser-vs-vented-dryers/index.astro:54 [source_literal] alt=""A front loading washer and dryer side by side in a practical Australian laundry with towels and clear floor space""",A front loading washer and dryer side by side in a practical Australian laundry with towels and clear floor space,3,2,reused,False,False,,,#bfb6ac:20% | #8a8173:19% | #605548:18% | #cfcdc4:18% | #a0978a:14%,grey | beige_or_cream,REPLACE,REPLACEMENT ASSET PENDING,"Full-resolution review found no urgent brand, label, cable, installation or geometry defect. Keep temporarily while the more explanatory Phase 1 asset is produced.",3,4,2,4,4,3,3.33,"The open dryer door and laundry layout are useful, but the image does not explain the heat-pump, condenser and vented comparison or show a ventilation path."
public/images/guides/everyday-kitchen-essentials-australian-homes.webp,everyday-kitchen-essentials-australian-homes.webp,webp,1600,720,2.2222,62692,"route /categories/kitchen/ [inline] alt=""A warm kitchen with timber cabinetry, green accents and everyday kitchen storage"" || route /guides/everyday-kitchen-essentials-australian-homes/ [hero] alt=""A warm kitchen with timber cabinetry, green accents and everyday kitchen storage"" || route / [inline] alt=""A warm kitchen with timber cabinetry, green accents and everyday kitchen storage"" || source src/pages/guides/everyday-kitchen-essentials-australian-homes/index.astro:53 [source_literal] alt=""A warm kitchen with timber cabinetry, green accents and everyday kitchen storage""","A warm kitchen with timber cabinetry, green accents and everyday kitchen storage",4,3,reused,False,False,,,#1c1012:20% | #311f23:20% | #ccc4bd:18% | #9d9088:16% | #514239:13%,grey,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/fridge-dimensions-australia.webp,fridge-dimensions-australia.webp,webp,1536,1024,1.5,115378,"route /categories/kitchen/ [inline] alt=""An open bottom mount refrigerator in a warm Australian kitchen showing the surrounding cabinetry and walking space"" || route /guides/fridge-dimensions-australia/ [hero] alt=""An open bottom mount refrigerator in a warm Australian kitchen showing the surrounding cabinetry and walking space"" || route /guides/ [inline] alt=""An open bottom mount refrigerator in a warm Australian kitchen showing the surrounding cabinetry and walking space"" || source src/pages/guides/fridge-dimensions-australia/index.astro:54 [source_literal] alt=""An open bottom mount refrigerator in a warm Australian kitchen showing the surrounding cabinetry and walking space""",An open bottom mount refrigerator in a warm Australian kitchen showing the surrounding cabinetry and walking space,4,3,reused,False,False,,,#9d8f7c:23% | #594026:20% | #776c59:16% | #b9ad9b:15% | #92765c:14%,beige_or_cream | brown | warm_orange_grade,RECROP,RECROP COMPLETED,"The article header now uses object-position 42% 28%; its Guides card uses 42% center. These positions retain the overhead cavity, open door and nearby island gap.",5,4,3,4,4,4,4.0,"The cavity, open door and nearby island make this one of the better restored-guide sources. A wide crop should retain the door edge, island gap and overhead clearance rather than centring only the appliance."
public/images/guides/garage-shelving-what-to-measure-before-buying-storage-units.webp,garage-shelving-what-to-measure-before-buying-storage-units.webp,webp,1600,720,2.2222,102260,"route /categories/garage-storage/ [inline] alt=""Freestanding garage shelving with mixed household equipment, plain storage tubs and heavier items kept on the lower shelves"" || route /guides/garage-shelving-what-to-measure-before-buying-storage-units/ [hero] alt=""Freestanding garage shelving with mixed household equipment, plain storage tubs and heavier items kept on the lower shelves"" || source src/pages/guides/garage-shelving-what-to-measure-before-buying-storage-units/index.astro:58 [source_literal] alt=""Freestanding garage shelving with mixed household equipment, plain storage tubs and heavier items kept on the lower shelves""","Freestanding garage shelving with mixed household equipment, plain storage tubs and heavier items kept on the lower shelves",3,2,reused,False,False,,,#171612:25% | #423f38:22% | #817666:15% | #666159:14% | #988f82:13%,grey | brown,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/garage-storage-double-garage-access.webp,garage-storage-double-garage-access.webp,webp,1536,1024,1.5,163278,"route /categories/garage-storage/ [inline] alt=""A double brick garage with an SUV parked in the left bay, both front doors open, an empty second bay and storage along the right wall"" || route /guides/garage-storage-what-to-measure-and-check-before-you-buy/ [hero] alt=""A double brick garage with an SUV parked in the left bay, both front doors open, an empty second bay and storage along the right wall"" || route /guides/garage-storage-what-to-measure-and-check-before-you-buy/ [inline] alt=""A double brick garage with an SUV parked in the left bay, both front doors open, an empty second bay and storage along the right wall"" || source src/pages/guides/garage-storage-what-to-measure-and-check-before-you-buy/index.astro:74 [source_literal] alt=""A double brick garage with an SUV parked in the left bay, both front doors open, an empty second bay and storage along the right wall"" || source src/pages/guides/garage-storage-what-to-measure-and-check-before-you-buy/index.astro:95 [source_literal] alt=""A double brick garage with an SUV parked in the left bay, both front doors open, an empty second bay and storage along the right wall""","A double brick garage with an SUV parked in the left bay, both front doors open, an empty second bay and storage along the right wall",5,2,reused,False,False,,,#867e7b:22% | #21160e:22% | #6e655e:17% | #372d25:16% | #543d2c:13%,grey | brown,KEEP,FINAL KEEP,,5,4,3,5,4,5,4.33,"A practical garage scene with vehicle access, storage and circulation visible together."
public/images/guides/garage-storage-tubs-what-to-sort-before-buying-more-containers.webp,garage-storage-tubs-what-to-sort-before-buying-more-containers.webp,webp,1600,720,2.2222,118604,"route /categories/garage-storage/ [inline] alt=""Mixed-size lidded storage tubs arranged safely on garage shelving with heavier containers kept low"" || route /guides/garage-storage-tubs-what-to-sort-before-buying-more-containers/ [hero] alt=""Mixed-size lidded storage tubs arranged safely on garage shelving with heavier containers kept low"" || source src/pages/guides/garage-storage-tubs-what-to-sort-before-buying-more-containers/index.astro:90 [source_literal] alt=""Mixed-size lidded storage tubs arranged safely on garage shelving with heavier containers kept low""",Mixed-size lidded storage tubs arranged safely on garage shelving with heavier containers kept low,3,2,reused,False,False,,,#1f1f1f:22% | #8d806c:19% | #685b48:16% | #ada290:16% | #44433f:14%,grey | brown,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/garage-storage-working-clearance-plan-v2.svg,garage-storage-working-clearance-plan-v2.svg,svg,1440,960,1.5,9278,"route /guides/garage-storage-what-to-measure-and-check-before-you-buy/ [inline] alt=""A top-down garage plan showing a parked vehicle with both front doors and the tailgate open, passenger and driver exit paths, a straight drive-in line and shallow storage kept clear"" || source src/pages/guides/garage-storage-what-to-measure-and-check-before-you-buy/index.astro:185 [source_literal] alt=""A top-down garage plan showing a parked vehicle with both front doors and the tailgate open, passenger and driver exit paths, a straight drive-in line and shallow storage kept clear""","A top-down garage plan showing a parked vehicle with both front doors and the tailgate open, passenger and driver exit paths, a straight drive-in line and shallow storage kept clear",2,1,unique,False,False,,,#f6f4ed:28% | #ffffff:26% | #838f8f:18% | #e5e7e3:14% | #f0f5f4:8%,grey | beige_or_cream,KEEP,FINAL KEEP,,5,5,3,5,5,5,4.67,Clear instructional diagram. Embedded labels are essential information rather than decorative text.
